SQUARE_FT,TARGET(PRICE_IN_LACS)
2350.094111,87.4
2350.081037,87
2350.028984,1500
2350.010575,2000
2350.00991,1660
2350,94
2349.992167,150
2349.909817,91.2
2349.62406,100
2349.62406,100
2349.336057,69
2349.016137,690
2349.016137,690
2348.717949,91.6
2345.819145,62
2345.251826,61
2345.17502,270
2345.03244,300
2342.606149,160
2341.920375,100
2341.920375,120
2341.597796,510
2341.076895,130
2340.923601,110
2340.82397,150
2340.425532,330
2339.963229,140
2339.409299,240
2339.393939,77.2
2339.130435,80.7
2338.087444,100
2337.662338,180
2335.92881,210
2335.485644,170
2334.899143,84.5
2333.969871,110
2333.333333,210
2333.333333,140
2333.333333,350
2333.333333,210
2333.152469,86
2330.166697,130
2328.95457,85.1
2328.288708,100
2327.272727,160
2326.818242,350
2326.122354,100
2326.122354,100
2326.122354,100
2325.581395,100
2325.581395,100
2325.581395,100
2325.581395,100
2325.218477,74.5
2325.180847,270
2324.937725,84
2324.598478,110
2324.443357,190
2323.616392,440
2322.857143,81.3
2320.269296,96.5
2320.185615,80
2319.587629,180
2319.464371,97
2318.691228,180
2318.034307,250
2317.98546,220
2317.832826,160
2317.497103,160
2316.680097,230
2316.155182,80
2315.789474,220
2315.261432,120
2315.184416,290
2314.999601,290
2314.814815,250
2314.348964,230
2312.435766,180
2311.111111,130
2311.111111,130
2311.070025,100
2310.030395,950
2309.802223,160
2309.172547,180
2308.027015,1220
2307.692308,120
2307.41924,130
2305.918524,180
2305.460301,87.4
2304.147465,120
2304.147465,120
2304.147465,120
2303.815695,160
2303.18258,55
2302.867384,77.1
2302.158273,160
2302.071865,230
2301.937464,120
2301.656495,660
2300.809544,54
2300.661834,73
2300.613497,60
2300.613497,60
2300.426569,75.5
2300.405954,85
2300.361485,140
2300.279764,74
2300.272075,93
2300.242131,76
2300.172513,240
2300.172513,240
2300.172513,120
2300.084336,300
2300.070771,130
2300.059144,350
2300.049068,750
2300.034329,670
2300.025556,90
2300.025556,180
2300.025556,180
2300.025556,270
2300.025556,450
2300.025556,270
2299.972122,330
2299.908004,300
2298.850575,310
2298.618133,68.2
2297.432477,68.9
2297.090352,240
2296.819788,130
2296.819788,130
2295.971613,110
2295.492487,110
2295.492487,110
2295.332823,90
2295.332823,210
2295.157218,100
2294.197031,85
2293.215246,580
2293.13969,240
2293.077091,210
2292.920608,160
2292.214959,270
2292.117662,180
2291.666667,55
2290.122341,380
2288.091524,220
2286.928268,91.5
2286.374134,99
2286.236854,100
2285.714286,100
2285.341169,140
2285.278994,120
2284.61187,450
2284.263959,90
2284.232621,370
2283.539486,240
2283.105023,130
2283.105023,170
2283.105023,140
2282.5,91.3
2282.062985,350
2281.879195,170
2281.021898,200
2280.328367,75
2280.068402,120
2280.068402,120
2280,74.1
2279.792746,88
2278.877653,160
2278.820375,170
2278.571429,95.7
2278.390886,64
2277.212692,150
2277.142857,79.7
2275.808638,470
2275.365684,98
2275.312856,160
2275.1403,150
2275.002275,250
2274.795268,250
2272.973266,420
2272.440348,360
2272.440348,360
2272.413793,65.9
2271.788517,110
2271.51256,85
2269.825507,160
2269.63232,150
2268.002268,120
2266.666667,170
2266.666667,170
2266.009852,230
2265.714286,79.3
2265.529842,93
2265.306122,1110
2265.219443,96
2265.202997,130
2263.636364,99.6
2263.231198,130
2262.443439,110
2261.685374,270
2260.981912,140
2260.39783,75
2260.251857,140
2260.170768,180
2259.336581,97.4
2259.059132,740
2259.059132,740
2258.512856,130
2258.064516,140
2258.037786,1090
2257.88735,370
2257.394914,87
2257.394914,87
2257.017915,160
2256.843331,620
2256.820061,81.9
2256.748546,260
2256.733802,93
2256.06317,120
2256.06317,120
2255.588169,99.9
2255.37821,130
2254.791432,140
2254.791432,200
2251.889979,280
2251.829612,240
2250.984806,120
2250.984806,40
2250.929732,230
2250.88518,44.5
2250.692521,65
2250.692521,65
2250.692521,65
2250.692521,32.5
2250.647668,69.5
2250.58784,67
2250.58784,67
2250.512145,76.9
2250.512145,76.9
2250.512145,76.9
2250.463331,85
2250.463331,85
2250.432776,39
2250.409165,55
2250.409165,110
2250.409165,55
2250.351617,80
2250.316056,89
2250.302925,130
2250.269054,460
2250.255711,66
2250.225023,150
2250.225023,200
2250.225023,150
2250.225023,100
2250.118427,95
2250.08036,70
2250.067367,83.5
2250.056251,600
2250.04091,550
2250.027439,410
2250.027439,410
2250.027439,410
2250.0225,750
2250.010227,1650
2250.008036,700
2250,76.5
2250,67.5
2250,180
2250,81
2250,81.9
2250,90
2250,270
2250,81
2249.913465,130
2249.851983,38
2249.851983,38
2249.778565,76.2
2249.770432,73.5
2249.718785,60
2249.212776,50
2249.10036,450
2249.028828,220
2248.974732,340
2248.35697,130
2248.201439,250
2247.769389,65.5
2247.611912,120
2246.349682,240
2246.273229,110
2246.181491,150
2245.088868,120
2244.897959,110
2244.436062,59.5
2243.060765,29.9
2243.060765,29.9
2242.794426,940
2241.010492,220
2240.606687,65
2240.143369,450
2240.143369,450
2240.059735,120
2238.80597,57
2238.454288,190
2238.137869,100
2238.137869,100
2237.970906,120
2237.970906,180
2237.136465,110
2236.719478,120
2236.636099,100
2235.350471,140
2235.318025,220
2235.294118,190
2235.261246,160
2235.213205,130
2235.07757,170
2234.490011,170
2234.242709,190
2233.980012,190
2232.929839,190
2232.66745,190
2231.384914,92
2231.075697,140
2231.036192,45
2230.814991,150
2230.483271,570
2230.15165,200
2230.15165,300
2230,66.9
2229.746677,88.9
2229.215841,170
2229.157379,100
2228.571429,78
2228.571429,78
2228.163993,100
2227.171492,130
2226.004976,170
2225.886232,270
2225.189141,200
2224.199288,75
2224.059764,780
2224.059764,780
2223.951963,200
2223.280927,140
2222.222222,35
2221.79289,230
2221.100454,220
2220.812183,140
2220.324509,130
2220.063827,160
2219.531881,220
2219.263205,50
2218.278616,350
2218.173176,280
2215.248292,120
2215.127701,45.1
2215.028114,130
2214.103841,200
2212.634141,200
2211.981567,120
2211.554021,820
2210.759027,210
2210.188971,200
2209.72278,110
2209.131075,270
2207.992934,100
2206.896552,160
2206.531333,150
2205.620776,62
2204.884668,65
2204.510768,130
2204.120747,230
2203.036618,740
2202.643172,160
2202.296681,140
2201.027146,90
2200.880352,110
2200.704225,50
2200.704225,150
2200.671391,59
2200.62351,120
2200.488998,90
2200.488998,90
2200.430519,92
2200.362413,85
2200.362413,85
2200.30349,87
2200.282087,78
2200.282087,78
2200.236267,74.5
2200.220022,60
2200.220022,80
2200.220022,60
2200.220022,60
2200.220022,140
2200.220022,140
2200.220022,80
2200.220022,160
2200.220022,80
2200.220022,120
2200.220022,120
2200.220022,120
2200.220022,180
2200.13656,290
2200.13656,290
2200.104767,42
2200.104767,84
2200.104767,84
2200.092635,190
2200.055417,79.4
2200.051164,430
2200.033847,650
2200.020706,850
2200.018333,1200
2200.012572,700
2200.00704,1250
2200,110
2200,66
2200,110
2200,110
2200,110
2200,110
2200,110
2200,88
2200,220
2200,110
2200,550
2199.978,200
2199.951112,180
2199.874293,280
2199.837907,190
2199.792961,85
2199.792961,170
2199.736032,250
2199.661591,78
2199.41349,270
2197.260274,80.2
2196.354052,100
2196.193265,210
2195.389682,60
2195.204323,65
2195.095835,410
2195.061112,88
2195.028261,400
2194.940476,59
2194.586686,120
2194.586686,150
2194.051682,450
2193.8572,330
2193.563027,580
2192.476344,95
2192.18122,120
2191.780822,120
2191.113816,180
2190.88046,160
2190.847128,180
2190.425247,81.9
2190.100745,100
2190.026954,130
2189.839572,81.9
2189.635535,76.9
2189.635535,76.9
2189.621196,100
2189.160468,82.4
2189.01224,76.9
2188.982123,120
2188.354826,56
2187.878788,72.2
2187.404619,430
2187.103147,310
2185.651839,170
2185.593298,240
2184.83723,100
2183.803458,120
2183.470106,74.5
2182.684225,77.9
2182.227222,97
2181.818182,240
2181.818182,120
2181.818182,120
2181.818182,120
2181.749194,230
2181.241325,110
2180.885183,170
2180.842141,130
2180.566182,57
2180.376611,110
2180.232558,180
2180.232558,180
2180.006229,140
2179.944511,110
2179.598954,150
2178.649237,120
2178.533475,410
2177.594967,180
2177.571019,220
2177.554439,52
2176.278564,100
2176.183844,250
2175.883953,120
2175.202689,110
2174.908425,190
2174.543346,75
2174.102096,250
2173.913043,100
2173.913043,100
2172.173317,190
2172.173317,190
2172.173317,190
2171.612103,1190
2170.724553,370
2170.481452,110
2170.20617,140
2170.186716,70.9
2170.186716,70.9
2169.854166,430
2169.854166,430
2169.522644,70.9
2169.522644,70.9
2169.197397,420
2167.91486,220
2167.904179,400
2167.815546,91.2
2167.24537,74.9
2166.964624,400
2166.666667,130
2166.666667,130
2166.666667,130
2166.064982,180
2165.488945,95
2165.127021,150
2164.093768,75.7
2163.848631,430
2163.650669,110
2162.941601,150
2161.917976,670
2161.227577,200
2161.100196,220
2160.760588,25
2160.410478,80
2160.2938,100
2160.251375,110
2160.186108,65
2159.827214,100
2158.55573,330
2158.132235,220
2157.031924,100
2156.876842,300
2155.94682,180
2155.94682,120
2155.805977,440
2155.172414,130
2155.013176,1750
2155.013176,1750
2153.316107,150
2153.030805,65
2152.85253,200
2152.567976,57
2151.378838,220
2150.958154,220
2150.757886,52.5
2150.537634,80
2150.537634,60
2150.304083,99
2150.294251,95
2150.265621,85
2150.117279,55
2150.065818,98
2150.023889,1350
2149.993676,170
2149.959688,80
2149.87715,140
2149.721801,85
2149.697088,110
2148.84696,410
2148.84696,410
2147.766323,150
2147.523136,78.9
2147.377939,95
2146.844139,100
2146.666667,80.5
2145.155524,240
2145.041503,98.2
2145.002145,200
2144.476441,350
2143.260011,570
2143.260011,570
2143.163309,100
2142.857143,150
2142.857143,90
2142.857143,120
2142.857143,150
2142.857143,150
2142.73941,130
2141.560799,59
2141.491396,56
2141.46658,66
2141.37931,62.1
2140.270003,130
2140.205285,98
2139.997239,310
2138.271605,86.6
2138.021143,180
2137.513359,120
2137.259558,90
2137.254902,87.2
2137.103403,130
2136.553646,92
2135.748916,83.7
2135.348226,130
2135.12723,73
2135.12277,140
2134.797194,140
2134.410153,74
2134.016219,150
2133.160957,99
2133.160957,99
2132.687763,370
2132.687763,370
2132.575084,120
2132.082512,400
2131.25,68.2
2130.449033,130
2130.144987,310
2130.131681,110
2129.719264,110
2128.867443,150
2127.659574,160
2127.013066,140
2125.480154,16.6
2125.398512,100
2124.896706,180
2124.896706,180
2124.430956,140
2124.372345,55
2124.269782,120
2123.252201,41
2122.015915,48
2121.940869,150
2121.855108,140
2121.790791,100
2121.640736,120
2121.504339,110
2120.807478,270
2120.141343,120
2120.093011,310
2120.062486,95
2119.868954,110
2119.766826,160
2119.018188,120
2118.644068,130
2118.644068,130
2118.644068,130
2118.644068,200
2118.298843,130
2117.852249,170
2117.148906,120
2115.655853,120
2115.384615,110
2115.003305,160
2113.888889,76.1
2113.888889,76.1
2113.792496,120
2113.636364,83.7
2113.52657,210
2113.309353,94
2113.01618,700
2111.324376,110
2111.111111,190
2110.344828,45.9
2110.149821,100
2109.89011,480
2108.678021,130
2108.157654,230
2107.925801,150
2107.873528,170
2107.089737,170
2106.897316,190
2106.828603,170
2106.445724,150
2106.430155,95
2106.248537,90
2106.149958,100
2106.094511,160
2105.263158,80
2105.263158,120
2105.263158,130
2105.263158,100
2105.041575,200
2104.967724,150
2104.820038,100
2104.581512,130
2104.457624,110
2104.097453,190
2103.049422,180
2102.680918,120
2102.631579,79.9
2100.656455,48
2100.656455,48
2100.608071,190
2100.375857,95
2100.375857,95
2100.375857,95
2100.375857,95
2100.350058,90
2100.350058,90
2100.28879,80
2100.25203,75
2100.25203,150
2100.25203,75
2100.25203,150
2100.210021,70
2100.210021,140
2100.210021,70
2100.210021,140
2100.210021,70
2100.179695,93.5
2100.178515,200
2100.161551,130
2100.134409,250
2100.134409,250
2100.105005,180
2100.105005,60
2100.105005,300
2100.105005,120
2100.105005,300
2100.105005,60
2100.084003,350
2100.025846,650
2100.023334,270
2100.006614,1270
2100,210
2100,2100
2100,210
2100,210
2099.958001,200
2099.958001,200
2099.90455,330
2099.65528,67
2099.511073,73
2099.497946,230
2099.144195,130
2099.133261,310
2099.002974,120
2098.408104,290
2096.320406,380
2095.557418,100
2095.494686,140
2095.118374,100
2095.009341,78.5
2094.747019,130
2092.050209,170
2090.704407,130
2090.492554,73
2090.488278,140
2090.410243,80
2090.322581,81
2090.163934,76.5
2090.152938,77.9
2090.106828,180
2090.106828,270
2090.106828,180
2089.864159,180
2089.592275,77.9
2089.0668,83.5
2087.682672,130
2087.347463,130
2086.890533,110
2086.865788,160
2086.230876,45
2085.747393,72
2085.308057,110
2085.195115,140
2084.108671,56
2083.263331,620
2082.741645,220
2082.713478,140
2082.352941,70.8
2082.120629,930
2081.362346,110
2081.165453,620
2080.948913,200
2080.856124,140
2080.732418,150
2080.443828,75
2080.443828,75
2080.443828,120
2080.332853,130
2080.332853,130
2080.274107,85
2080.237741,140
2080.203398,180
2080,130
2080,130
2079.722704,180
2079.002079,270
2079.002079,270
2078.669651,130
2077.477698,170
2075.195313,170
2074.074074,140
2073.588135,72.7
2072.896873,120
2072.289157,86
2072.109407,150
2072.002072,160
2071.638599,310
2071.500167,62
2071.108043,60
2070.393375,90
2070.393375,120
2070.189274,210
2070.155262,180
2070.141257,170
2070.125501,160
2070.063694,130
2070.036226,240
2070.036226,120
2070.0207,690
2070.0207,690
2069.8892,170
2069.857697,160
2068.965517,120
2068.416866,130
2067.649242,390
2067.649242,390
2066.61804,170
2065.787383,130
2065.120121,300
2065.111759,170
2064.80305,130
2064.338552,120
2064.135643,280
2064.135643,280
2063.888889,74.3
2063.357204,170
2063.357204,170
2063.015754,110
2062.210002,120
2061.85567,270
2061.85567,140
2061.85567,140
2061.698228,270
2061.201839,130
2061.116588,230
2060.855861,170
2060.641743,140
2060.316512,69
2060.262683,160
2060.015107,600
2059.997425,160
2059.732235,100
2059.569075,65
2059.378754,120
2058.823529,140
2058.383234,220
2058.11138,170
2058.11138,170
2058.058925,95
2057.613169,75
2057.613169,110
2057.498749,370
2056.766763,100
2056.484782,150
2056.137331,430
2056.132415,200
2055.498458,100
2055.387278,95
2053.928797,97.5
2053.196454,220
2052.672347,53
2052.655065,46
2052.27911,95
2052.14872,170
2051.948052,55.3
2051.158301,85
2051.158301,85
2051.0191,160
2050.861362,250
2050.708427,55
2050.580998,60
2050.580998,60
2050.580998,60
2050.373869,52.1
2050.326188,110
2050.326188,110
2050.306489,97
2050.300711,75
2050.230651,40
2050.230651,160
2050.149819,130
2050.149819,130
2050.113895,180
2050.080539,140
2050.064739,95
2050.034746,59
2050.0205,150
2050.0205,1500
2049.958242,270
2049.880424,120
2049.780381,140
2049.705355,80
2049.54955,91
2049.446975,63
2049.446975,63
2048.947069,180
2048.68643,170
2048.648649,75.8
2047.502048,100
2047.315742,180
2047.315742,180
2047.082907,180
2046.38472,120
2045.268612,150
2044.21892,56.4
2044.15372,100
2044.006252,170
2043.10288,310
2040.816327,35
2040.370977,74.8
2040.353661,90
2040.09434,51.9
2040.087724,400
2040.081603,170
2040.081603,170
2040.081603,170
2040.081603,170
2040.069048,390
2040.066914,500
2040.066914,500
2039.72088,76
2038.320424,150
2037.074761,100
2036.400662,160
2036.400662,160
2036.245164,100
2036.141512,160
2036.040253,87
2035.179532,140
2035.087719,87
2034.070684,320
2033.249611,170
2033.209082,120
2032.895953,110
2032.895953,110
2032.520325,150
2032.520325,70
2032.520325,70
2032.520325,580
2032.442748,63.9
2032.244953,150
2032.176122,72
2031.43535,68.5
2031.281739,300
2031.144211,300
2030.685921,67.5
2030.685921,90
2030.573248,79.7
2030.456853,88
2030.205496,82
2030.044661,250
2029.215624,63.9
2029.019424,86.7
2028.103723,280
2027.809965,70
2027.369488,80
2026.929202,140
2026.902524,110
2026.902524,110
2026.529108,110
2026.184539,130
2026.085855,160
2025.161092,66
2025.111381,50
2025.072324,63
2025.052192,48.5
2025.036819,55
2025.036819,55
2024.820379,62
2024.584237,140
2023.312074,92
2022.9265,120
2021.563342,180
2021.276596,95
2021.095181,320
2020.930233,86.9
2020.573108,55
2020.547945,70.8
2020.416844,95
2020.20202,80
2020.016527,1100
2019.975311,180
2019.068985,360
2018.545386,320
2018.043685,85
2017.703723,77.5
2017.693621,130
2017.693621,130
2017.56526,82.7
2017.5,80.7
2017.413464,95
2017.085904,170
2017.032721,180
2016.942315,100
2016.564638,280
2016.129032,180
2016.129032,140
2016.129032,120
2016.129032,210
2015.983872,280
2015.790358,120
2015.503876,78
2015.503876,130
2015.467542,86
2015.273653,190
2015.258385,140
2015.258385,140
2015.237159,82
2015.173068,85
2015.021066,110
2014.443177,53
2014.421959,86.6
2014.189988,51.1
2013.152597,150
2013.007123,260
2012.882448,150
2012.882448,150
2012.072435,250
2012.072435,50
2012.072435,180
2011.428571,70.4
2011.397922,120
2011.158687,310
2011.158687,310
2011.060835,200
2010.882423,170
2010.723861,75
2010.526316,76.4
2010.516548,130
2010.424423,27
2010.233918,110
2010.050251,140
2010.050251,60
2010.050251,160
2009.584171,130
2008.398758,110
2008.320184,140
2008.032129,75
2008.002001,80.3
2007.894737,76.3
2007.411983,130
2007.276377,160
2007.083825,85
2007.024586,120
2005.347594,120
2004.454343,180
2004.008016,70
2003.278091,110
2002.574739,140
2002.503129,160
2001.779359,90
2001.0005,200
2000.714541,56
2000.444543,360
2000.444543,360
2000,38
2000,130
2000,60
2000,80
2000,150
2000,50
2000,90
2000,75
2000,70
2000,130
2000,1700
2000,67
2000,55
2000,150
2000,70
2000,34.4
2000,70
2000,65
2000,420
2000,85
2000,140
2000,63
2000,98
2000,100
2000,250
2000,55
2000,60
2000,102
2000,260
2000,130
2000,70
2000,110
2000,80
2000,85
2000,350
2000,270
2000,160
2000,300
2000,150
2000,570
2000,130
2000,250
2000,1200
2000,170
2000,85
2000,110
2000,150
2000,1300
2000,32
2000,59.9
2000,65
2000,38
2000,160
2000,75
2000,40
2000,600
2000,120
2000,70
2000,88.5
2000,70
2000,72
2000,90
2000,62
2000,70
2000,72
2000,69
2000,1300
2000,95
2000,140
2000,82
2000,80
2000,170
2000,85
2000,45
2000,130
2000,100
2000,99
2000,120
2000,61
2000,72
2000,210
2000,120
2000,74
2000,130
2000,70
2000,450
2000,56
2000,750
2000,120
1998.750781,160
1998.119417,170
1998.060136,61.8
1997.749015,35.5
1997.657918,290
1997.203915,100
1996.007984,150
1996.007984,140
1996.007984,150
1995.759012,160
1995.72345,140
1995.609659,100
1995.344197,120
1995.305164,170
1995.249406,42
1995.211492,100
1995.114007,49
1995.034581,450
1995.012469,120
1995.012469,40
1995.012469,56
1995.012469,120
1994.960101,47.5
1994.870333,70
1994.163424,61.5
1993.55927,130
1993.024415,120
1993.024415,120
1993.024415,80
1992.997576,74
